TECTONIC_SETTING,LOCATION,LATITUDE,LONGITUDE,LAND_SEA,SAMPLE_NAME,ROCK_NAME,ROCK_TYPE,SIO2_WT,TIO2_WT,AL2O3_WT,FE2O3_WT,FEO_WT,FEOT_WT,CAO_WT,MGO_WT,MNO_WT,K2O_WT,NA2O_WT,P2O5_WT,LI_PPM,BE_PPM,B_PPM,C_PPM,CO2_PPM,F_PPM,NA_PPM,MG_PPM,AL_PPM,P_PPM,S_PPM,CL_PPM,K_PPM,CA_PPM,SC_PPM,TI_PPM,V_PPM,CR_PPM,MN_PPM,FE_PPM,CO_PPM,NI_PPM,CU_PPM,ZN_PPM,GA_PPM,GE_PPM,AS_PPM,SE_PPM,BR_PPM,RB_PPM,SR_PPM,Y_PPM,ZR_PPM,NB_PPM,MO_PPM,RU_PPM,RH_PPM,PD_PPM,AG_PPM,CD_PPM,IN_PPM,SN_PPM,SB_PPM,TE_PPM,I_PPM,CS_PPM,BA_PPM,LA_PPM,CE_PPM,PR_PPM,ND_PPM,SM_PPM,EU_PPM,GD_PPM,TB_PPM,DY_PPM,HO_PPM,ER_PPM,TM_PPM,YB_PPM,LU_PPM,HF_PPM,TA_PPM,W_PPM,RE_PPM,OS_PPM,IR_PPM,PT_PPM,AU_PPM,HG_PPM,TL_PPM,PB_PPM,BI_PPM,TH_PPM,U_PPM
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BALSAMO FORMATION,13.55,-88.3659,SAE,s_ES 67 [11022],NOT GIVEN [11022],VOL,50.96,0.94,21.04,4.2,4.79,,9.9,2.84,0.16,0.59,3.2,0.18,,,,,,,,,,,,,,,,,267,7,,,22,3,,,,,,,,9,621,19,59,3,,,,,,,,,,,,,399,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BALSAMO FORMATION,13.5462,-88.3358,SAE,s_ES 68 [11022],NOT GIVEN [11022],VOL,52.51,0.99,17.87,3.37,6.92,,8.3,3.91,0.18,0.83,3.27,0.22,,,,,,,,,,,,,,,,,260,6,,,30,4,,,,,,,,17,507,37,82,3,,,,,,,,,,,,,596,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BALSAMO FORMATION,13.5873,-88.5951,SAE,s_ES69 [11022],NOT GIVEN [11022],VOL,50.03,1.12,17.48,3.39,7.5,,9.54,3.91,0.19,1.14,2.87,0.34,,,,,,,,,,,,,,,,,281,11,,,32,5,,,,,,,,24,466,32,129,4,,,,,,,,,,,,,698,16,33,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BERLIN / BALSAMO FORMATION,13.5681,-88.5196,SAE,s_ES70 [11022],NOT GIVEN [11022],VOL,58.14,0.99,16.7,8.25,0.6,,5.23,2.08,0.2,2.21,4.29,0.41,,,,,,,,,,,,,,,,,84,0,,,20,0,,,,,,,,39,427,42,210,5,,,,,,,,,,,,,1278,24,39,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BERLIN / SAN SALVADOR FORMATION,13.5,-88.5,SAE,s_TR2 [11022],NOT GIVEN [11022],VOL,51.2,0.97,19.55,,,8.36,9.65,3.23,0.14,0.96,2.3,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BERLIN / SAN SALVADOR FORMATION,13.5,-88.5,SAE,s_TR2 [11022],NOT GIVEN [11022],VOL,51.16,0.93,18.35,,,7.27,8.43,3.1,0.18,1.33,2.21,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BERLIN / SAN SALVADOR FORMATION,13.5,-88.5,SAE,s_TR2 [11022],NOT GIVEN [11022],VOL,52.86,0.88,19.93,,,7.74,4.82,3.89,0.15,1.7,3.85,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BERLIN / SAN SALVADOR FORMATION,13.5,-88.5,SAE,s_TR2 [11022],NOT GIVEN [11022],VOL,57.38,0.56,19.37,,,5.38,6.71,2.37,0.15,0.89,4.42,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BERLIN / SAN SALVADOR FORMATION,13.5,-88.5,SAE,s_TR8A [11022],NOT GIVEN [11022],VOL,47.79,0.95,19.29,,,8.9,8.96,4.54,0.15,1.38,3.21,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BERLIN / SAN SALVADOR FORMATION,13.5,-88.5,SAE,s_TR5B [11022],NOT GIVEN [11022],VOL,45.66,0.98,16.26,,,10.37,11.27,3.33,0.21,0.8,2.35,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BERLIN / SAN SALVADOR FORMATION,13.5,-88.5,SAE,s_TR17 [11022],NOT GIVEN [11022],VOL,58.88,0.86,15.01,,,7.68,6.34,2.88,0.19,0.23,3.75,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BERLIN / SAN SALVADOR FORMATION,13.5,-88.5,SAE,s_TR17 [11022],NOT GIVEN [11022],VOL,41.59,1.12,19.77,,,12.43,13.97,4.65,0.27,0.03,1.94,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BERLIN / SAN SALVADOR FORMATION,13.5,-88.5,SAE,s_TR18 [11022],NOT GIVEN [11022],VOL,53.78,0.74,18.15,,,7.16,7.46,2.85,0.17,1.88,4.36,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BERLIN / SAN SALVADOR FORMATION,13.5,-88.5,SAE,s_TR2 [11022],NOT GIVEN [11022],VOL,52.4,0.77,16.71,,,8.68,7.78,2.75,0.18,0.77,2.73,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BERLIN / SAN SALVADOR FORMATION,13.5,-88.5,SAE,s_TR2 [11022],NOT GIVEN [11022],VOL,55.54,0.7,16.82,,,7.57,6.55,3.11,0.18,1.04,2.84,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / AHUACHAPAN / SAN SALVADOR FORMATION,14,-89.7,SAE,s_AH 34-2 [11022],NOT GIVEN [11022],VOL,56.34,0.8,16.84,,,7.44,6.54,3.4,0.15,1.62,2.32,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / AHUACHAPAN / SAN SALVADOR FORMATION,14,-89.7,SAE,s_AH 34-3 [11022],NOT GIVEN [11022],VOL,56.81,0.61,17.74,,,7.23,5.32,2.87,0.15,1.2,3.47,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / AHUACHAPAN / SAN SALVADOR FORMATION,14,-89.7,SAE,s_AH 8-1 [11022],NOT GIVEN [11022],VOL,60.71,0.8,16.72,,,5.71,3.18,2.04,0.11,1.76,1.73,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / AHUACHAPAN / SAN SALVADOR FORMATION,14,-89.7,SAE,s_TO 1 [11022],NOT GIVEN [11022],VOL,62.58,0.77,16.83,,,9.75,2.46,3.44,0.12,1.17,1.62,0.17,,,,,,,,,,,,,,,,,123,0,,,21,3,,,,,,,,28,200,31,178,7,,,,,,,,,,,,,582,13,33,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / AHUACHAPAN / SAN SALVADOR FORMATION,14,-89.7,SAE,s_TO 1 [11022],NOT GIVEN [11022],VOL,65.81,0.81,19.08,,,6.44,1.88,2.79,0.09,1.41,0.9,0.08,,,,,,,,,,,,,,,,,188,3,,,29,8,,,,,,,,39,175,52,190,7,,,,,,,,,,,,,635,17,37,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / AHUACHAPAN / SAN SALVADOR FORMATION,14,-89.7,SAE,s_TO 1 [11022],NOT GIVEN [11022],VOL,69.23,0.72,19.81,,,4.94,1.28,1.57,0.06,0.77,0.99,0.08,,,,,,,,,,,,,,,,,281,7,,,34,8,,,,,,,,35,162,50,209,6,,,,,,,,,,,,,813,14,39,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / AHUACHAPAN / SAN SALVADOR FORMATION,14,-89.7,SAE,s_TO 1 [11022],NOT GIVEN [11022],VOL,60.18,0.91,16.94,,,6.62,6.18,2.92,0.16,1.29,3.83,0.22,,,,,,,,,,,,,,,,,141,47,,,19,7,,,,,,,,47,392,29,158,5,,,,,,,,,,,,,684,17,35,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / AHUACHAPAN / SAN SALVADOR FORMATION,14,-89.7,SAE,s_TO 1 [11022],NOT GIVEN [11022],VOL,60.55,0.85,16.79,,,5.91,6.04,2.95,0.14,2.06,3.82,0.23,,,,,,,,,,,,,,,,,130,5,,,18,5,,,,,,,,36,381,29,148,3,,,,,,,,,,,,,652,12,29,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / AHUACHAPAN / SAN SALVADOR FORMATION,14,-89.7,SAE,s_TO 1 [11022],NOT GIVEN [11022],VOL,59.6,0.71,17.86,,,5.72,7.01,3.06,0.13,1.64,3.46,0.16,,,,,,,,,,,,,,,,,135,12,,,18,5,,,,,,,,31,403,24,133,2,,,,,,,,,,,,,725,13,32,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / AHUACHAPAN / SAN SALVADOR FORMATION,14,-89.7,SAE,s_TO 1 [11022],NOT GIVEN [11022],VOL,59.06,0.73,16.9,,,5.92,7.02,4.38,0.15,1.9,3.09,0.18,,,,,,,,,,,,,,,,,141,6,,,20,5,,,,,,,,36,385,25,133,2,,,,,,,,,,,,,745,15,25,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / AHUACHAPAN / SAN SALVADOR FORMATION,14,-89.7,SAE,s_TO 1 [11022],NOT GIVEN [11022],VOL,57.54,0.79,18.23,,,6.06,7.56,3.79,0.13,1.81,3.25,0.17,,,,,,,,,,,,,,,,,176,4,,,18,7,,,,,,,,33,440,20,109,3,,,,,,,,,,,,,631,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / AHUACHAPAN / SAN SALVADOR FORMATION,14,-89.7,SAE,s_TO 1 [11022],NOT GIVEN [11022],VOL,60.91,0.74,17.29,,,6.01,5.49,2.54,0.13,2.06,3.99,0.17,,,,,,,,,,,,,,,,,142,2,,,19,4,,,,,,,,42,347,26,147,3,,,,,,,,,,,,,745,15,28,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / AHUACHAPAN / SAN SALVADOR FORMATION,14,-89.7,SAE,s_TO 1 [11022],NOT GIVEN [11022],VOL,54.53,0.85,16.51,,,9.18,8.44,5.17,0.18,1.14,2.78,0.18,,,,,,,,,,,,,,,,,226,16,,,31,9,,,,,,,,11,407,25,116,2,,,,,,,,,,,,,587,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / AHUACHAPAN / SAN SALVADOR FORMATION,14,-89.7,SAE,s_TO 1 [11022],NOT GIVEN [11022],VOL,54.13,0.86,16.75,,,9.43,8.34,5.12,0.2,1.1,2.84,0.19,,,,,,,,,,,,,,,,,231,18,,,33,9,,,,,,,,11,406,27,115,3,,,,,,,,,,,,,585,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA,10.62,-85.24,SAE,s_990718-2D-3 [10655],RHYOLITE [10655],VOL,72.90434428,0.31613298,14.70528248,,,2.17,2.284315725,0.652661636,0.071384866,3.813991434,2.814603304,0.030593514,,,,,,,,,,,,,,,,,,,,,,,1.3,42.6,,,,,,84.6,368.4,11.6,160.4,10.15,,,,,,,,,,,,,1735.29,28.23,47.68,5.13,17.3,2.85,0.96,2.79,0.36,1.77,0.21,1.08,,1.58,0.22,3.05,1.32,,,,,,,,,13.18,,6.24,2.52
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA,10.7,-85.46,SAE,s_020712-1G#1 [10655],RHYOLITE [10655],VOL,74.37622942,0.207060772,14.8255513,,,1.42,1.480484522,0.22776685,0.062118232,4.855575111,2.350139766,0.041412154,,,,,,,,,,,,,,,,,13.64,,,,,,,,,,,,,109.5,224.7,11.24,135.6,7.11,,,,,,,,,,,,,1935.91,26.6,49.57,4.67,15.16,2.19,0.74,2.82,0.36,1.82,0.36,1.18,,1.84,0.27,3.55,1.59,,,,,,,,,16.04,,10.69,6.89
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA,10.7,-85.46,SAE,s_020712-1G#2 [10655],RHYOLITE [10655],VOL,73.81147541,0.194672131,15.30737705,,,1.36,1.762295082,0.215163934,0.071721311,4.006147541,3.084016393,0.040983607,,,,,,,,,,,,,,,,,5.74,,,,,,,,,,,,,93.5,262.4,13.09,126.6,4.85,,,,,,,,,,,,,2326.32,28.89,50.71,4.67,15.56,2.54,0.8,3.13,0.38,2.05,0.47,1.6,,1.89,0.32,3.73,1.42,,,,,,,,,11.74,,10.72,5.72
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA,10.7,-85.46,SAE,s_020712-1G#4 [10655],RHYOLITE [10655],VOL,75.09176183,0.152936378,14.61052202,,,1.12,1.468189233,0.081566069,0.061174551,4.679853181,2.569331158,0.040783034,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,98.1,229.9,11.42,118.3,4.88,,,,,,,,,,,,,1918.46,26.81,46.95,4.48,15.04,2.35,0.66,2.85,0.36,1.84,0.4,1.31,,1.8,0.27,3.34,1.39,,,,,,,,,10.54,,11.44,6.6
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA,10.56,-85.15,SAE,s_040706-6A [10655],RHYOLITE [10655],VOL,73.54269294,0.328407225,14.35755337,,,2.34,2.032019704,0.482348112,8.21E-02,4.454022989,2.103858785,2.05E-02,,,,,,,,,,,,,,,,,49.21,4.7,,,,,,,,,,,,89,314.1,17.06,154.3,12.02,,,,,,,,,,,,,1839.79,28.93,52.89,5.92,19.98,4,1.14,3.53,0.54,2.78,0.58,1.88,,2.41,0.41,4.32,0.92,,,,,,,,,11,,8.26,3.85
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA,10.69,-85.39,SAE,s_040708-2E [10655],RHYOLITE [10655],VOL,73.66588139,0.204855065,15.732869,,,1.24,1.823210079,0.194612312,6.15E-02,3.800061457,3.124039742,1.02E-02,,,,,,,,,,,,,,,,,19.28,2.49,,,,,,,,,,,,82.4,276.9,13.17,118.8,8.79,,,,,,,,,,,,,1811.11,26.67,49.86,4.86,15.23,1.6,0.48,1.81,0.2,1.21,0.18,0.33,,1.07,0.13,2.23,0.58,,,,,,,,,20.17,,9.48,4.26
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA,10.69,-85.39,SAE,s_040708-2J [10655],RHYOLITE [10655],VOL,73.51951891,0.244623382,15.06472327,,,1.7,1.814290083,0.326164509,7.13E-02,3.924166752,3.139333401,1.02E-02,,,,,,,,,,,,,,,,,22,2.97,,,,,,,,,,,,83.1,268.4,14.75,130.8,8.77,,,,,,,,,,,,,1803.09,27.66,46.31,5.23,16.7,2.21,0.57,2.24,0.3,1.63,0.27,0.61,,1.33,0.18,2.49,0.53,,,,,,,,,11.85,,8.62,3.97
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA,10.52,-85.17,SAE,s_040706-2B [10655],RHYOLITE [10655],VOL,72.89144264,0.318079212,14.82659553,,,2.25,2.257336343,0.369382311,7.18E-02,4.114508516,2.626718654,2.05E-02,,,,,,,,,,,,,,,,,40.4,10.12,,,,,,,,,,,,78.9,346.2,20.82,149,14.39,,,,,,,,,,,,,2647.42,39.08,73,7.52,24.03,3.02,0.85,3.23,0.4,2.25,0.38,0.82,,1.55,0.22,3.81,0.91,,,,,,,,,16.51,,12.86,6.53
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA,10.52,-85.17,SAE,s_040706-3B [10655],RHYOLITE [10655],VOL,70.19210907,0.475108449,16.00908903,,,3.13,2.602768023,0.671348895,8.26E-02,3.842181367,2.613096468,3.10E-02,,,,,,,,,,,,,,,,,67.75,13.66,,,,,,,,,,,,63.8,344.2,15.46,219.6,10.36,,,,,,,,,,,,,1806.43,26.03,47.68,5.2,17.44,2.36,0.75,2.48,0.33,1.89,0.35,0.79,,1.39,0.19,2.98,0.58,,,,,,,,,8.33,,8.15,3.95
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA,10.52,-85.17,SAE,s_031021-1A [10655],DACITE [10655],VOL,70.22606522,0.416710074,16.49130118,,,2.52,2.614855714,0.364621315,0.062506511,4.042087717,2.948223773,0.031253256,,,,,,,,,,,,,,,,,51.35,5.3,,,,,,,,,,,,84.5,193.5,19.44,381.2,12.62,,,,,,,,,,,,,1763.58,31.72,62.82,7.43,25.69,4.65,1.26,3.93,0.61,2.9,0.69,2.02,,2.21,0.34,3.85,0.88,,,,,,,,,11.47,,7.05,3.24
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA,10.52,-85.17,SAE,s_031021-1D [10655],DACITE [10655],VOL,69.03574397,0.467581047,17.4563591,,,2.86,2.649625935,0.394846218,0.08312552,3.844555278,2.857439734,0.03117207,,,,,,,,,,,,,,,,,58.94,7.58,,,,,,,,,,,,76.1,194.3,20.8,396.9,12.78,,,,,,,,,,,,,1769.58,33.7,58.98,7.5,25.76,4.41,1.35,4.01,0.64,3.06,0.64,2.14,,2.26,0.36,4.17,0.87,,,,,,,,,10.76,,7.42,3.33
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA,10.71,-85.42,SAE,s_010627-1C [10655],DACITE [10655],VOL,69.0614017,0.434153401,15.5778375,,,3.84,2.305147819,1.002687616,0.124043829,4.186479223,2.997725863,0.041347943,,,,,,,,,,,,,,,,,73.67,8.89,,,,,22,46,,,,,,127,213,22.46,209,14.37,,,,,,,,,,,,,832.43,29.31,60.26,6.28,20.47,4.13,0.75,3.86,0.66,3.34,0.71,2.15,,3.71,0.45,4.77,0.98,,,,,,,,,8.42,,11.6,9.05
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA,10.57,-85.33,SAE,s_010630-4C [10655],DACITE [10655],VOL,68.38448776,0.497718789,17.54458731,,,3.29,2.82040647,0.7258399,0.082953131,3.452924098,2.799668187,0.031107424,,,,,,,,,,,,,,,,,76.22,5.44,,,,,,,,,,,,62.1,348.1,33.57,231.5,11.29,,,,,,,,,,,,,1564.73,42.45,65.33,10.82,38.25,7.38,1.79,6.52,0.92,5.12,1.06,3.13,,3.46,0.53,4.65,0.7,,,,,,,,,9.72,,5.95,4.03
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA,10.57,-85.33,SAE,s_010630-4G [10655],DACITE [10655],VOL,68.84422111,0.533278638,16.58291457,,,3.31,3.117628961,0.964003692,0.102553584,3.302225413,2.830478925,0.041021434,,,,,,,,,,,,,,,,,87.24,6.15,,,,,,,,,,,,58.2,371.7,30.46,214.6,10.39,,,,,,,,,,,,,1404.14,40.5,123.97,11.43,39.19,7.94,1.95,7.46,1.06,5.63,1.07,3.12,,3.36,0.5,4.74,0.63,,,,,,,,,9.05,,5.33,3.84
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / GUACHIPELlN CALDERA,10.57,-85.33,SAE,s_010630-4H [10655],DACITE [10655],VOL,68.12749004,0.572070692,16.09970375,,,4.03,3.11574216,1.123710287,0.112371029,3.299622025,3.044233323,0.030646644,,,,,,,,,,,,,,,,,99.4,5.04,,,,,,,,,,,,57.7,365.9,39.51,209.9,9.34,,,,,,,,,,,,,1392.89,36.54,62.89,9.47,36,7.3,1.7,6.85,1.02,5.66,1.13,3.43,,3.67,0.57,4.6,0.58,,,,,,,,,6.94,,5.35,3.11
