TECTONIC_SETTING,LOCATION,LATITUDE,LONGITUDE,LAND_SEA,SAMPLE_NAME,ROCK_NAME,ROCK_TYPE,SIO2_WT,TIO2_WT,AL2O3_WT,FE2O3_WT,FEO_WT,FEOT_WT,CAO_WT,MGO_WT,MNO_WT,K2O_WT,NA2O_WT,P2O5_WT,LI_PPM,BE_PPM,B_PPM,C_PPM,CO2_PPM,F_PPM,NA_PPM,MG_PPM,AL_PPM,P_PPM,S_PPM,CL_PPM,K_PPM,CA_PPM,SC_PPM,TI_PPM,V_PPM,CR_PPM,MN_PPM,FE_PPM,CO_PPM,NI_PPM,CU_PPM,ZN_PPM,GA_PPM,GE_PPM,AS_PPM,SE_PPM,BR_PPM,RB_PPM,SR_PPM,Y_PPM,ZR_PPM,NB_PPM,MO_PPM,RU_PPM,RH_PPM,PD_PPM,AG_PPM,CD_PPM,IN_PPM,SN_PPM,SB_PPM,TE_PPM,I_PPM,CS_PPM,BA_PPM,LA_PPM,CE_PPM,PR_PPM,ND_PPM,SM_PPM,EU_PPM,GD_PPM,TB_PPM,DY_PPM,HO_PPM,ER_PPM,TM_PPM,YB_PPM,LU_PPM,HF_PPM,TA_PPM,W_PPM,RE_PPM,OS_PPM,IR_PPM,PT_PPM,AU_PPM,HG_PPM,TL_PPM,PB_PPM,BI_PPM,TH_PPM,U_PPM
CONVERGENT MARGIN,IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE 793,31.1055,139.8878,SAQ,"s_126-793B-92R-3,55-59033 [3207]","ANDESITE, BASALTIC, 2-PYROXENE [3207]",VOL,54.19,0.31,15.97,,,7.83,9.44,8.82,0.15,0.42,2.03,0.02,,,,,,,,,,72,,,,,,,225,204,,,,89,19,77,15.9,,,,,6,163,9.2,31.4,0.8,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE 793,31.1055,139.8878,SAQ,"s_126-793B-93R-1,63-67035 [3207]","ANDESITE, BASALTIC, 2-PYROXENE [3207]",VOL,53.03,0.28,13.2,,,8.06,10.61,11.92,0.19,0.2,1.59,0.03,,,,,,,,,,158,,,,,,,216,561,,,,170,16,68,14.4,,,,,4.4,141,11.5,26.9,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE 793,31.1055,139.8878,SAQ,"s_126-793B-93R-1,96-100036 [3207]","ANDESITE, BASALTIC, 2-PYROXENE [3207]",VOL,52.73,0.28,12.76,,,8.16,10.04,12.5,0.19,0.23,1.54,0.02,,,,,,,,,,128,,,,,,,216,491,,,,161,18,66,13.8,,,,,4.4,141,9.7,26.3,0.5,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE 793,31.1055,139.8878,SAQ,"s_126-793B-96R-1,77-81042 [3207]","ANDESITE, BASALTIC, 2-PYROXENE [3207]",VOL,53.14,0.29,14.15,,,7.94,10.42,10.89,0.18,0.33,1.83,0.03,,,,,,,,,,134,,,,,,,231,569,,,,138,18,83,14.9,,,,,5.8,149,11.3,28.8,0.1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,IZU-BONIN ARC / IZU-BONIN FORE-ARC / SITE 793,31.1055,139.8878,SAQ,"s_126-793B-99R-1,140-144048 [3207]","ANDESITE, BASALTIC, 2-PYROXENE [3207]",VOL,53.66,0.26,13.34,,,8.24,9.99,10.56,0.17,0.67,1.83,0.01,,,,,,,,,,77,,,,,,,229,491,,,,137,34,79,14.5,,,,,12.8,132,9.3,26.1,0.5,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.78814,160.39144,SAE,s_TOL-12-45 [19963],"ANDESITE, BASALTIC [19963]",VOL,56.029,0.859,17.483,,,7.74,6.829,3.043,0.142,1.799,3.502,0.288,,,,,,,,,,,,,,,,,,16.2322216,,,,10.6658144,53.0584106,84.52771,,,,,,43.8105659,468.033081,27.7014027,176.62587,3.93791604,,,,,,0.122370265,,0.846685171,,,,1.36503875,861.402527,14.6157236,33.6355591,4.52128601,20.9671097,5.13818073,1.57128239,5.32544136,0.777623415,4.72861338,0.833947957,2.68036366,0.459307134,2.90561795,0.457463413,3.8128686,0.257391185,,,,,,,,,6.80758429,,1.88886046,1.14248896
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.78608,160.409,SAE,s_TOL-12-52 [19963],"ANDESITE, BASALTIC [19963]",VOL,54.758,0.98,17.778,,,8.34,7.336,3.657,0.137,1.432,3.62,0.289,,,,,,,,,,,,,,,,,,27.9141235,,,,18.127964,83.1099167,97.3251419,,,,,,32.6318321,450.274811,29.4705334,155.099976,3.58410954,,,,,,0.117023751,,0.662789404,,,,0.587868035,557.681946,12.3946705,28.9224606,4.07437801,19.3649139,4.89705563,1.54860854,5.20574856,0.784729421,4.80896854,0.849772871,2.72735095,0.466290861,2.91749549,0.457850873,3.48652744,0.229280338,,,,,,,,,4.9372592,,1.24059653,0.797555506
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.80636,160.36394,SAE,s_TOL-12-07 [19963],ANDESITE [19963],VOL,57.46,0.82,17.424,,,6.75,6.294,2.604,0.176,1.315,3.876,0.243,,,,,,,,,,,,,,,,,,11.5493927,,,,8.27404881,59.7144661,83.0304031,,,,,,31.3507214,447.213684,23.403574,133.946289,3.5745368,,,,,,0.103608347,,0.442163706,,,,1.5234381,503.533966,10.1229734,23.1637764,3.19871902,14.9132996,3.75499654,1.24101996,4.04389811,0.623373747,3.93790436,0.708080232,2.30918908,0.408494473,2.63451099,0.418679565,3.41313863,0.262480587,,,,,,,,,5.77734661,,1.47416222,0.917012334
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.86244,160.35606,SAE,s_TOL-13-24 [19963],"ANDESITE, BASALTIC [19963]",VOL,53.423,1.027,17.245,,,8.56,8.28,4.803,0.181,1.289,3.119,0.262,,,,,,,,,,,,,,,,,,51.50173026,,,,17.56980094,41.91948325,98.19316537,,,,,,22.64492239,470.9200819,19.79180536,95.78193413,2.736134835,,,,,,8.56E-02,,0.61341741,,,,0.585983058,397.4666978,8.482828431,21.11459893,3.126346383,15.232145,3.696859925,1.220521792,4.053224922,0.611908563,3.837112796,0.781948835,2.251873858,0.320963153,2.141914576,0.327291497,2.454574409,0.173096744,,,,,,,,,3.220070852,,0.839459594,0.523073376
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.86044,160.35703,SAE,s_TOL-13-26 [19963],"ANDESITE, BASALTIC [19963]",VOL,52.825,1.036,17.303,,,8.57,8.309,4.766,0.181,1.318,3.175,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.86764,160.28728,SAE,s_TOL-13-33 [19963],"ANDESITE, BASALTIC [19963]",VOL,54.283,0.999,18.46,,,7.55,7.729,3.329,0.16,1.271,3.512,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.86353,160.29303,SAE,s_TOL-13-38 [19963],"ANDESITE, BASALTIC [19963]",VOL,54.498,1.021,18.148,,,7.62,7.563,3.319,0.16,1.311,3.51,0.265,,,,,,,,,,,,,,,,,,14.83282831,,,,9.956714983,41.95786511,97.94248272,,,,,,25.07007872,421.6016437,23.53077473,127.5317262,3.784392386,,,,,,0.106150554,,0.50730805,,,,0.734940665,410.0419984,9.877531853,23.55325932,3.55395325,17.04685094,4.194168594,1.383381389,4.739446369,0.720811394,4.515450393,0.932848377,2.728964884,0.393882865,2.659043372,0.410365905,3.171100159,0.253155431,,,,,,,,,3.783167857,,1.119655897,0.686479311
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.91894,160.30219,SAE,s_PLAT-13-07 [19963],"ANDESITE, BASALTIC [19963]",VOL,53.204,1.221,17.309,,,8.84,7.723,4.125,0.169,1.705,3.692,0.358,,,,,,,,,,,,,,,,,,41.21023047,,,,22.94907771,173.8317112,89.16653911,,,,,,29.68554614,408.6232156,23.08476138,143.3117597,3.502450242,,,,,,0.101780972,,0.586255073,,,,0.925280839,499.0363108,11.53488476,27.39505353,4.180787849,19.98567399,4.792001809,1.461667808,5.250634217,0.763707013,4.636300816,0.933021145,2.669533886,0.375040181,2.479427552,0.379237802,3.638069377,0.227962478,,,,,,,,,4.985001644,,1.411897992,0.868151932
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.86431,160.38719,SAE,s_TOL-13-40 [19963],"ANDESITE, BASALTIC [19963]",VOL,52.013,1.101,19.917,,,8.25,8.683,3.151,0.184,1.189,3.51,0.289,,,,,,,,,,,,,,,,,,11.62742609,,,,11.2324374,95.38102394,92.27173146,,,,,,20.61522397,469.0764765,23.84154402,108.2133946,2.886792888,,,,,,9.76E-02,,0.723464476,,,,0.625544658,356.1200751,8.749768869,22.81364868,3.48829437,17.36454922,4.434714575,1.473411166,4.933693746,0.748014424,4.675674136,0.955806722,2.738329698,0.391281015,2.620230323,0.401249062,2.749529714,0.191945045,,,,,,,,,2.817170972,,0.809130953,0.519290499
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.79203,160.39322,SAE,s_TOL-12-43 [19963],"ANDESITE, BASALTIC [19963]",VOL,52.189,0.986,17.426,,,8.54,7.834,3.922,0.141,1.237,3.201,0.252,,,,,,,,,,,,,,,,,,20.3568344,,,,12.0468454,46.8554192,83.4855042,,,,,,26.1957207,434.000153,24.8070545,111.626389,2.8027637,,,,,,0.114087105,,0.665081143,,,,0.785779595,460.273895,10.8784046,26.0286522,3.74372554,18.0853214,4.69121361,1.49888098,4.98461103,0.736491203,4.50199747,0.786748827,2.48231316,0.427264899,2.65933657,0.410185397,3.03495312,0.188938797,,,,,,,,,4.47404146,,1.09780478,0.700091839
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.78269,160.39103,SAE,s_TOL-12-58 [19963],"ANDESITE, BASALTIC [19963]",VOL,52.621,1.12,17.257,,,8.85,8.709,5.072,0.142,1.336,3.091,0.284,,,,,,,,,,,,,,,,,,51.2176704,,,,17.2279301,62.1558838,81.8213043,,,,,,27.5053196,427.334808,27.413887,122.169441,2.9652493,,,,,,0.099402808,,0.71250236,,,,0.755899966,498.668549,10.7858114,26.0080624,3.78091407,18.586237,4.95878983,1.55158162,5.32678938,0.798690856,4.88520288,0.853060186,2.6824472,0.452254981,2.78502345,0.428466737,3.12109303,0.162487999,,,,,,,,,3.96990752,,0.977938116,0.657500982
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.87317,160.34172,SAE,s_TOL-13-18 [19963],"ANDESITE, BASALTIC [19963]",VOL,52.009,1.118,17.853,,,8.83,8.066,4.094,0.175,1.263,3.237,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.87019,160.34333,SAE,s_TOL-13-22 [19963],"ANDESITE, BASALTIC [19963]",VOL,53.077,1.047,17.682,,,8.34,8.037,4.638,0.172,1.52,3.43,0.282,,,,,,,,,,,,,,,,,,58.33837134,,,,30.15250947,96.59190372,97.76409006,,,,,,30.50663982,454.309023,21.05065068,109.5681153,3.012209081,,,,,,0.100666142,,0.334102556,,,,0.850636155,425.7502056,9.311129813,23.15122224,3.42555881,16.54095107,4.01970971,1.320100958,4.45592286,0.663410697,4.08750841,0.829222821,2.395159195,0.341487837,2.273734748,0.347214144,2.744260025,0.201220516,,,,,,,,,3.755247468,,1.000943163,0.67212067
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.85978,160.35703,SAE,s_TOL-13-27 [19963],"ANDESITE, BASALTIC [19963]",VOL,52.926,0.964,18.978,,,7.78,7.977,3.503,0.168,1.359,3.343,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.85903,160.35678,SAE,s_TOL-13-28 [19963],"ANDESITE, BASALTIC [19963]",VOL,53.802,0.973,18.577,,,7.74,7.779,3.44,0.157,1.388,3.364,0.269,,,,,,,,,,,,,,,,,,15.27509246,,,,10.45966633,50.94358792,96.93299077,,,,,,28.43897589,457.6062374,21.5595305,112.3354867,3.550340928,,,,,,0.104253519,,0.6430874,,,,0.884717032,388.2744842,9.988354229,23.22050206,3.494268996,16.52784574,3.977680118,1.297807588,4.488675678,0.664400003,4.106248069,0.842530264,2.442278618,0.351684046,2.357512721,0.361506072,2.774142797,0.228216292,,,,,,,,,3.910556952,,1.297659196,0.623437545
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.85814,160.35717,SAE,s_TOL-13-29 [19963],"ANDESITE, BASALTIC [19963]",VOL,52.819,1.052,17.627,,,8.68,8.223,4.621,0.185,1.313,3.187,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.862,160.35894,SAE,s_TOL-13-30 [19963],"ANDESITE, BASALTIC [19963]",VOL,52.116,1.114,16.823,,,9.04,8.634,5.535,0.182,1.19,3.007,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.86806,160.29292,SAE,s_TOL-13-32 [19963],"ANDESITE, BASALTIC [19963]",VOL,52.132,0.843,18.418,,,8.26,8.574,4.128,0.192,1.237,3.293,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.87511,160.31522,SAE,s_TOL-13-39 [19963],"ANDESITE, BASALTIC [19963]",VOL,52.927,0.976,17.402,,,8.32,8.405,5.202,0.171,1.197,3.253,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.91761,160.30156,SAE,s_PLAT-13-08 [19963],"ANDESITE, BASALTIC [19963]",VOL,52.367,1.078,16.8,,,8.77,9.079,5.783,0.186,1.075,3.004,0.225,,,,,,,,,,,,,,,,,,88.78021273,,,,29.35816443,49.69304107,83.71215672,,,,,,18.37343015,372.9116197,20.03011792,92.86608612,2.563234062,,,,,,9.41E-02,,1.050321452,,,,0.510659559,319.4412969,7.145682433,18.2730295,2.807124018,14.06022903,3.648778534,1.224846074,4.195048102,0.648341614,4.074397356,0.834848654,2.394160341,0.340968937,2.276888176,0.347410584,2.472567699,0.170748382,,,,,,,,,2.598299602,,0.750527996,0.487499059
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.78831,160.33094,SAE,s_TOL-13-50 [19963],"ANDESITE, BASALTIC [19963]",VOL,53.975,1.735,16.341,,,8.72,6.791,2.965,0.195,2.649,3.929,0.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.78828,160.33219,SAE,s_TOL-13-51 [19963],"ANDESITE, BASALTIC [19963]",VOL,54.206,1.739,16.383,,,8.66,6.729,2.925,0.183,2.679,3.954,0.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.78922,160.33117,SAE,s_TOL-13-54 [19963],"ANDESITE, BASALTIC [19963]",VOL,54.008,1.746,16.41,,,8.72,6.838,3.012,0.185,2.652,3.947,0.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.80194,160.34267,SAE,s_TOL-13-56 [19963],"ANDESITE, BASALTIC [19963]",VOL,53.961,1.739,16.363,,,8.75,6.76,2.956,0.203,2.656,3.928,0.776,,,,,,,,,,,,,,,,,,17.35772518,,,,10.3742227,202.9705444,109.9375387,,,,,,70.27848611,348.3800505,39.42751465,291.1469245,6.589554773,,,,,,0.177166152,,1.925896867,,,,2.435734495,626.9274169,19.93038957,53.41296644,8.048906998,37.31604823,8.423575754,2.296347815,9.158533146,1.315125324,7.924796581,1.596782005,4.59664465,0.650861417,4.314270508,0.651923474,6.36073021,0.358609363,,,,,,,,,7.073610133,,2.957101136,1.724854494
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.80194,160.34267,SAE,s_TOL-13-57 [19963],"ANDESITE, BASALTIC [19963]",VOL,53.703,1.723,16.247,,,8.64,6.758,2.964,0.185,2.63,3.906,0.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.90003,160.37908,SAE,s_TOL-13-03 [19963],"ANDESITE, BASALTIC [19963]",VOL,52.479,1.233,18.499,,,8.65,8.586,4.167,0.181,1.189,3.447,0.271,,,,,,,,,,,,,,,,,,40.51624496,,,,21.36111826,76.60554945,105.0995228,,,,,,21.07566823,454.7829326,23.23627591,108.2233193,3.199576746,,,,,,0.10367185,,0.682621653,,,,0.405806917,373.7620182,8.491430486,21.83480251,3.368940856,16.78137718,4.33311618,1.448595893,4.921544583,0.751578277,4.675954525,0.947189226,2.69897621,0.382423648,2.531498836,0.382525935,2.897835186,0.215097588,,,,,,,,,3.104703512,,0.792041646,0.5414027
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.89733,160.35933,SAE,s_TOL-13-08 [19963],"ANDESITE, BASALTIC [19963]",VOL,54.711,0.913,18.169,,,7.44,7.652,3.625,0.162,1.543,3.51,0.28,,,,,,,,,,,,,,,,,,27.86247238,,,,13.81480554,40.86691085,89.76985889,,,,,,29.69995367,429.4662136,20.84172299,114.1769999,3.425806747,,,,,,0.095777773,,0.852258321,,,,0.784022702,415.553424,10.19637143,25.0657922,3.565621298,16.8328992,4.042807371,1.29950721,4.486283895,0.666904595,4.12929966,0.849487639,2.467502283,0.355577154,2.401744667,0.370768986,2.990548553,0.226934017,,,,,,,,,3.936134901,,1.485702135,0.746984033
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.89619,160.35969,SAE,s_TOL-13-09 [19963],"ANDESITE, BASALTIC [19963]",VOL,54.732,0.905,18.296,,,7.52,7.912,3.812,0.167,1.427,3.405,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.89364,160.36006,SAE,s_TOL-13-10 [19963],"ANDESITE, BASALTIC [19963]",VOL,55.042,0.906,18.218,,,7.45,7.679,3.689,0.164,1.485,3.458,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.896,160.36572,SAE,s_TOL-13-11 [19963],"ANDESITE, BASALTIC [19963]",VOL,52.781,0.948,14.008,,,8.65,9.693,7.968,0.174,0.974,2.543,0.2,,,,,,,,,,,,,,,,,,253.7123194,,,,64.48575496,49.43938071,86.39473654,,,,,,15.47002056,363.2673165,17.36063393,76.12439732,1.854555737,,,,,,7.76E-02,,0.885904792,,,,0.339958478,283.4537546,6.505227666,16.52408258,2.594027767,13.22845302,3.466000099,1.140577525,3.931049791,0.598267794,3.706317011,0.747799537,2.121220516,0.300635837,1.963831243,0.300389712,2.116084718,0.093774262,,,,,,,,,2.101678073,,0.646109027,0.423932048
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.89972,160.34347,SAE,s_TOL-13-12 [19963],"ANDESITE, BASALTIC [19963]",VOL,52.757,1.047,18.828,,,8.66,8.4,3.768,0.19,1.175,3.355,0.283,,,,,,,,,,,,,,,,,,15.66706493,,,,13.69020216,64.5290763,108.1227434,,,,,,22.31349737,453.7367196,24.11849404,118.0326412,3.243281364,,,,,,0.111489758,,0.428114236,,,,0.608364694,363.1737929,8.859405925,23.01760498,3.504987116,17.35114033,4.405004841,1.455563791,4.888432229,0.741419522,4.607510185,0.947400191,2.727780241,0.391562557,2.636574868,0.404173387,2.977016095,0.213764488,,,,,,,,,2.825350827,,0.82495947,0.535216842
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.88431,160.33503,SAE,s_TOL-13-14 [19963],"ANDESITE, BASALTIC [19963]",VOL,55.575,0.856,18.548,,,7.03,7.517,2.923,0.145,1.413,3.664,0.298,,,,,,,,,,,,,,,,,,15.7104248,,,,11.70723001,53.81735409,97.90448223,,,,,,28.67416827,477.5250132,22.76803153,131.5517608,3.885079352,,,,,,0.107064895,,0.329404204,,,,0.613348874,438.6527601,11.52882758,27.38019541,4.037641283,18.78012385,4.339603709,1.401574482,4.79179942,0.70543214,4.339723794,0.891864356,2.605171736,0.380621838,2.586894498,0.403306023,3.290104325,0.25579188,,,,,,,,,3.89829046,,1.262912944,0.764444366
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.88431,160.33503,SAE,s_TOL-13-15 [19963],"ANDESITE, BASALTIC [19963]",VOL,52.81,1.046,16.021,,,8.55,8.767,6.121,0.178,1.09,2.943,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.89089,160.339,SAE,s_TOL-13-17 [19963],"ANDESITE, BASALTIC [19963]",VOL,52.226,1.051,16.065,,,8.8,9.034,6.526,0.182,1.074,2.983,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.88881,160.34067,SAE,s_TOL-13-21 [19963],"ANDESITE, BASALTIC [19963]",VOL,52.257,1.035,15.646,,,8.9,9.203,6.393,0.178,1.099,2.851,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.87128,160.35525,SAE,s_TOL-13-31 [19963],"ANDESITE, BASALTIC [19963]",VOL,52.824,1.045,17.647,,,8.64,8.235,4.669,0.178,1.319,3.197,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / TOLBACHIK,55.88544,160.46208,SAE,s_POV-10-01 [19963],"ANDESITE, BASALTIC [19963]",VOL,54.642,0.949,17.736,,,7.2,7.083,3.662,0.14,1.741,3.831,0.314,,,,,,,,,,,,,,,,,,11.4484644,,,,9.96954823,196.04277,76.0121078,,,,,,32.6730461,419.081848,24.7989159,123.301659,3.32887697,,,,,,0.095051825,,0.7922014,,,,0.944416821,752.978638,11.994585,28.2832947,3.99510479,19.2556686,4.90573215,1.5487175,5.13589954,0.751450002,4.49007511,0.785679221,2.46990371,0.412329495,2.548913,0.396014571,3.34711528,0.21872966,,,,,,,,,5.86487913,,1.53109312,0.944549203
