"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[21895][8350]","SEAMOUNT","GALAPAGOS ISLANDS / UNNAMED SEAMOUNT (GALAPAGOS ISLANDS) / DREDGE 24","","-1.2917","-1.2917","-90.915","-90.915","SAQ","","","s_PL02-24-37 [21895]","BASALT [21895]","","","","","","","","","VOL","","","","","GL [21895] ","49.26","3","","14.2","","","","11.83","11.15","6.24","0.2","","0.51","2.78","","0.646","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.65","505.26","","","","1420.12","1253.89","155.46","4448.1","","","18267.52","","","","","","","","","","","","","","9.66","303.38","30.52","182","24.75","","","","","","","","","","","","","119.29","16.85","40.43","","24.42","6.12","1.95","6.79","","6.17","","3.56","","2.91","","4.65","","","","","","","","","","0.26","","1.61","0.47","0.512912","","","0.703428","","19.307","","15.569","","38.908","","","","","","","","","","","","","","","37403-PL02-24-37",
"[21895][66]","SEAMOUNT","GALAPAGOS ISLANDS / UNNAMED SEAMOUNT (GALAPAGOS ISLANDS) / DREDGE 24","","-1.2917","-1.2917","-90.915","-90.915","SAQ","","","s_PL2-24-14 [21895]","BASALT [21895]","","","","","","","","","VOL","","","","","GL [21895] / WR [66] ","49.46","2.99","","13.91","","","","12.17","11.13","6.04","0.21","","0.49","2.74","","0.525","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.93","","129.76","476.06","","","","1370.4","1183.67","139.17","4116.54","","","18515.7","","","","","","","","","","","","","","9.67","313.88","29.49","175.9","23.45","","","","","","","","","","","","","104.75","16.69","39.2","","23.82","6.09","1.84","6.61","","6.01","","3.51","","2.86","","4.55","","","","","","","","","","0.28","","1.5","0.441","","","","","","","","","","","","","","","","","","","","","","","","","37403-PL2-24-14",
"[21895][66][8350]","SEAMOUNT","GALAPAGOS ISLANDS / UNNAMED SEAMOUNT (GALAPAGOS ISLANDS) / DREDGE 24","","-1.2917","-1.2917","-90.915","-90.915","SAQ","","","s_PL2-24-32 [21895] / s_PL02-24-32 [8350]","BASALT [21895]","","","","","","","","","VOL","","","","","GL [21895] / WR [66] ","49.46","3.05","","13.76","","","","12.29","10.95","5.98","0.2","","0.51","2.77","","0.64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.95","","139.07","486.13","","","","1413.42","1149.12","134.07","4008.54","","","18380.36","","","","","","","","","","","","","","8.7","301.22","30.26","182.12","23.35","","","","","","","","","","","","","81.8","12.6","30","4.14","18.5","4.74","1.66","5.22","0.89","4.83","0.94","2.4","0.35","2.08","0.31","4.28","","","","","","","","","","0.33","","1.45","0.421","0.512945","","","0.70337","","19.329","","15.586","","38.948","","","","","","","","","","","","","","","37403-PL2-24-32",
"[21895][66][8350]","SEAMOUNT","GALAPAGOS ISLANDS / UNNAMED SEAMOUNT (GALAPAGOS ISLANDS) / DREDGE 29","","-0.5","-0.5","-90","-90","SAQ","","","s_PL02-29-3 [21895] / s_PL2-29-03 [66] / s_PL02-29-03 [8350]","BASALT [21895]","","","","","","","","","VOL","","","","","GL [21895] / WR [66] ","50.25","1.38","","14.51","","","","10.41","12.48","7.32","0.19","","0.18","2.43","","0.249","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44","","114.9","200.19","","","","560.2203","1127.04","123.93","1338.0145","","","8005.1267","","","","","","","","","","","","","","3.8423","111.6015","28.4253","73.464","6.1775","","","","","","","","","","","","","41.3","4.85","11.8","1.78","9.16","2.92","1.07","3.9","0.77","4.7","1.03","2.85","0.44","2.78","0.44","2.2616","","","","","","","","","","0.245","","0.5294","0.1539","0.513008","","","0.702954","","19.001","","15.599","","38.895","","","","","","","","","","","","","","","37405-PL2-29-03",
"[21895][66][8350]","SEAMOUNT","GALAPAGOS ISLANDS / UNNAMED SEAMOUNT (GALAPAGOS ISLANDS) / DREDGE 9","","-1.9","-1.9","-92.1617","-92.1617","SAQ","","","s_PL2-9-29 [21895] / s_PL02-9-29 [8350]","BASALT [21895]","","","","","","","","","VOL","","","","","GL [21895] / WR [66] ","47.47","1.01","","17.9","","","","9","11.93","9.59","0.17","","0.02","2.3","","0.176","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.37","","184.84","120.27","","","","286.97","891.12","10.37","150.97","","","5796.76","","","","","","","","","","","","","","0.13","128.6","20.02","57.32","0.42","","","","","","","","","","","","","1.99","1.22","5.25","1.13","6.34","2.19","0.91","3.26","0.59","3.71","0.87","2.37","0.37","2.07","0.36","1.81","","","","","","","","","","0.29","","0.03","0.011","0.51313","","","0.702646","","18.339","","15.484","","37.775","","","","","","","","","","","","","","","37406-PL2-9-29",
"[21895][8350]","SEAMOUNT","GALAPAGOS ISLANDS / UNNAMED SEAMOUNT (GALAPAGOS ISLANDS) / DREDGE 9","","-1.9","-1.9","-92.1617","-92.1617","SAQ","","","s_PL02-9-33 [21895]","BASALT [21895]","","","","","","","","","VOL","","","","","GL [21895] ","47.41","1.02","","17.75","","","","9.02","12.49","9.62","0.18","","0.01","2.36","","0.156","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147.55","119.95","","","","296.77","901.15","10.36","153.71","","","5950.51","","","","","","","","","","","","","","0.13","132.86","20.95","59.28","0.48","","","","","","","","","","","","","5.05","1.34","5.59","1.15","6.65","2.36","0.95","3.18","0.63","3.94","0.86","2.38","0.37","2.39","0.37","1.92","","","","","","","","","","0.31","","0.03","0.011","","","","","","","","","","","","","","","","","","","","","","","","","37406-PL2-9-33",
"[66][8350]","SEAMOUNT","GALAPAGOS ISLANDS / UNNAMED SEAMOUNT (GALAPAGOS ISLANDS) / DREDGE 14","","-0.683","-0.683","-89.1183","-89.1183","SAQ","","","s_PL2-14-8 [66]","BASALT [66]","","","","","","","","","VOL","","","","","WR [66] / GL [8350] ","48.1","","","","","","","","","8.88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.73","0.9","3.78","0.87","5.29","2.12","0.84","2.87","0.57","3.64","0.8","2.24","0.35","2.2","0.35","","","","","","","","","","","","","","","0.513153","","","0.702575","","18.396","","15.49","","37.854","","","","","","","","","","","","","","","37407-PL2-14-8",
"[21895][66][8350]","SEAMOUNT","GALAPAGOS ISLANDS / UNNAMED SEAMOUNT (GALAPAGOS ISLANDS) / DREDGE 26","","-0.8417","-0.8417","-91.2883","-91.2883","SAQ","","","s_PL02-26-7 [21895] / s_PL2-26-7 [66]","BASALT [21895]","","","","","","","","","VOL","","","","","GL [21895] / WR [66] ","49.32","1.89","","15.67","","","","10.08","11.97","7.46","0.21","","0.25","2.95","","0.461","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.63","","40.7","270.36","","","","841.2189","787.06","70.05","2095.6714","","","11215.4798","","","","","","","","","","","","","","4.3881","204.6942","27.4486","114.2235","8.7721","","","","","","","","","","","","","49.8","7.54","19.2","2.87","14.5","4.26","1.5","4.87","0.9","5.12","1.06","2.79","0.41","2.52","0.39","3.1139","","","","","","","","","","0.1614","","0.7242","0.203","0.512997","","","0.702793","","19.127","","15.575","","38.791","","","","","","","","","","","","","","","37408-PL2-26-7",
"[21895][8350]","SEAMOUNT","GALAPAGOS ISLANDS / UNNAMED SEAMOUNT (GALAPAGOS ISLANDS) / DREDGE 10","","-0.55","-0.55","-88.5333","-88.5333","SAQ","","","s_PL02-10-8 [21895]","BASALT [21895]","","","","","","","","","VOL","","","","","GL [21895] ","49.98","1.5","","14.74","","","","10.38","12.87","7.41","0.23","","0.11","2.68","","0.299","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.79","194.57","","","","594.15","1049.24","27.5","873.08","","","8555.03","","","","","","","","","","","","","","1.34","140.15","27.86","88.98","2.8","","","","","","","","","","","","","14.94","2.98","8.95","1.9","8.99","3.3","1.24","4.57","0.87","4.85","1.18","2.89","0.5","2.71","0.47","2.48","","","","","","","","","","0.34","","0.19","0.057","","","","0.702702","","18.758","","15.584","","38.554","","","","","","","","","","","","","","","37416-PL02-10-8",
"[21895][8350]","SEAMOUNT","GALAPAGOS ISLANDS / UNNAMED SEAMOUNT (GALAPAGOS ISLANDS) / DREDGE 11","","-0.195","-0.195","-88.6683","-88.6683","SAQ","","","s_PL02-11-5 [21895]","BASALT [21895]","","","","","","","","","VOL","","","","","GL [21895] ","49.26","2.08","","14.99","","","","11.32","11.48","6.17","0.2","","0.38","3.47","","0.533","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.15","376.27","","","","1135.83","1090.64","133.74","3049.16","","","12190.16","","","","","","","","","","","","","","5.95","205.56","37.41","158.25","8.59","","","","","","","","","","","","","68.1","7.19","19.1","2.99","15.1","4.46","1.54","5.39","1.03","6.07","1.3","3.59","0.55","3.52","0.56","3.68","","","","","","","","","","0.53","","0.56","0.199","0.513111","","","0.702761","","18.766","","15.541","","38.29","","","","","","","","","","","","","","","37417-PL02-11-5",
"[21895][8350]","SEAMOUNT","GALAPAGOS ISLANDS / UNNAMED SEAMOUNT (GALAPAGOS ISLANDS) / DREDGE 12","","-0.2133","-0.2133","-88.6533","-88.6533","SAQ","","","s_PL02-12-1 [21895]","BASALT [21895]","","","","","","","","","VOL","","","","","GL [21895] ","49.49","1.6","","14.5","","","","11.54","12.51","7.05","0.24","","0.07","2.76","","0.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.91","185.01","","","","549.51","1187.18","14.47","552.99","","","9297.61","","","","","","","","","","","","","","0.79","120.01","36.45","98.48","1.68","","","","","","","","","","","","","9.3","2.56","8.49","1.63","9.31","3.29","1.21","4.5","0.9","5.54","1.25","3.52","0.55","3.51","0.55","2.74","","","","","","","","","","0.34","","0.15","0.038","0.513114","","","0.70268","","18.79","","15.557","","38.692","","","","","","","","","","","","","","","37418-PL02-12-1",
"[21895][8350]","SEAMOUNT","GALAPAGOS ISLANDS / UNNAMED SEAMOUNT (GALAPAGOS ISLANDS) / DREDGE 13","","-0.0767","-0.0767","-89.045","-89.045","SAQ","","","s_PL02-13-25 [21895]","BASALT [21895]","","","","","","","","","VOL","","","","","GL [21895] ","50.02","1.03","","16","","","","9.68","12.42","8.47","0.17","","0.04","2.36","","0.133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.18","82.78","","","","255.3","876.18","156.92","203.19","","","5896.57","","","","","","","","","","","","","","0.36","79.22","21.84","41.31","0.65","","","","","","","","","","","","","3.52","0.92","3.29","0.77","4.77","2.04","0.85","2.83","0.55","3.63","0.77","2.28","0.32","2.05","0.31","1.44","","","","","","","","","","0.15","","0.04","0.016","0.513116","","","0.702614","","18.76","","15.603","","38.624","","","","","","","","","","","","","","","37419-PL02-13-25",
"[20791][8350]","SEAMOUNT","GALAPAGOS ISLANDS / UNNAMED SEAMOUNT (GALAPAGOS ISLANDS) / DREDGE 25","","-1.2717","-1.2717","-90.915","-90.915","SAQ","","","s_PL02-25-1 [20791]","BASALT, ALKALINE [20791] / BASALT [8350]","","","","","","","","","VOL","","","","","WR [20791] / GL [8350] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.28","","","","","","","","","","","","","22.4","52.4","6.7","","","","","","","","","","2.2","","","","","","","","","","","","1.58","","","0.56","0.512935","","","0.703319","","19.099","","15.531","","38.589","","","","","","","","","","","","","","","37425-PL02-25-1",
"[21895][8350]","SEAMOUNT","GALAPAGOS ISLANDS / UNNAMED SEAMOUNT (GALAPAGOS ISLANDS) / DREDGE 26","PINTA GROUP","-0.8333","-0.8333","-91.2917","-91.2917","SAQ","","","s_PL02-26-16 [21895]","BASALT [21895]","","","","","","","","","VOL","","","","","GL [21895] ","49.13","1.87","","15.69","","","","10.17","11.89","7.45","0.17","","0.26","2.96","","0.444","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.14","270.79","","","","827.2338","780.52","69.78","2167.4007","","","11254.6069","","","","","","","","","","","","","","4.3099","205.5402","27.5403","112.5106","9.0863","","","","","","","","","","","","","48.5","7.46","18.9","2.91","14.3","4.24","1.53","5","0.94","5.37","1.12","2.95","0.43","2.66","0.41","3.2915","","","","","","","","","","0.1542","","0.7122","0.2155","0.513003","","","0.702838","","19.121","","15.584","","38.778","","","","","","","","","","","","","","","37426-PL02-26-16",
"[21895][8350]","SEAMOUNT","GALAPAGOS ISLANDS / UNNAMED SEAMOUNT (GALAPAGOS ISLANDS) / DREDGE 26","PINTA GROUP","-0.8333","-0.8333","-91.2917","-91.2917","SAQ","","","s_PL02-26-21 [21895]","BASALT [21895]","","","","","","","","","VOL","","","","","GL [21895] ","49.47","1.87","","15.78","","","","10.1","11.98","7.57","0.2","","0.25","2.92","","0.401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.17","262.58","","","","862.4216","715.78","70.61","2070.7699","","","11334.5612","","","","","","","","","","","","","","4.3832","212.0721","28.7964","116.5399","8.9781","","","","","","","","","","","","","47.5","7.44","18.7","2.87","14.3","4.16","1.49","4.99","0.9","5.24","1.09","2.84","0.42","2.56","0.4","3.4859","","","","","","","","","","0.1931","","0.7072","0.2358","0.513011","","","0.702831","","19.152","","15.592","","38.844","","","","","","","","","","","","","","","37426-PL02-26-21",
"[21895][8350]","SEAMOUNT","GALAPAGOS ISLANDS / UNNAMED SEAMOUNT (GALAPAGOS ISLANDS) / DREDGE 27","","-0.88","-0.88","-91.3267","-91.3267","SAQ","","","s_PL02-27-1 [21895]","BASALT [21895]","","","","","","","","","VOL","","","","","GL [21895] ","48.76","1.83","","15.53","","","","11.17","11.93","7.27","0.22","","0.08","3.12","","0.346","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118.84","182.1","","","","652.76","1032.48","53.61","648.53","","","10787.35","","","","","","","","","","","","","","1.1","136.02","34.39","97.12","2.18","","","","","","","","","","","","","12.7","3.02","9.95","1.88","10.9","3.89","1.44","5.1","0.98","5.88","1.26","3.41","0.52","3.26","0.5","3.18","","","","","","","","","","0.4","","0.16","0.05","0.513086","","","0.702613","","18.641","","15.516","","38.076","","","","","","","","","","","","","","","37427-PL02-27-1",
"[21895][8350]","SEAMOUNT","GALAPAGOS ISLANDS / UNNAMED SEAMOUNT (GALAPAGOS ISLANDS) / DREDGE 27","","-0.88","-0.88","-91.3267","-91.3267","SAQ","","","s_PL02-27-17 [21895]","BASALT [21895]","","","","","","","","","VOL","","","","","GL [21895] ","48.61","1.77","","15.64","","","","11.11","11.82","7.26","0.22","","0.1","3.02","","0.327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.44","178.89","","","","625","1033.03","77.62","644.26","","","10587.87","","","","","","","","","","","","","","1.08","139.01","35.65","101.49","2.27","","","","","","","","","","","","","10.4","3.01","10.24","1.95","11.05","4.16","1.56","5.79","1.03","6.34","1.4","3.85","0.57","3.48","0.55","2.99","","","","","","","","","","0.36","","0.17","0.054","0.513044","","","0.70257","","18.617","","15.482","","37.975","","","","","","","","","","","","","","","37427-PL02-27-17",
"[21895][8350]","SEAMOUNT","GALAPAGOS ISLANDS / UNNAMED SEAMOUNT (GALAPAGOS ISLANDS) / DREDGE 28","","-1.025","-1.025","-91.555","-91.555","SAQ","","","s_PL02-28-1 [21895]","BASALT [21895]","","","","","","","","","VOL","","","","","GL [21895] ","48.69","1.76","","16.82","","","","9.74","11.68","7.98","0.16","","0.2","2.9","","0.314","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.14","234.07","","","","825.4759","759.39","53.29","1640.82","","","10887.4561","","","","","","","","","","","","","","3.6079","187.1786","30.2221","114.0026","6.9053","","","","","","","","","","","","","33.5","5.44","14.6","2.34","12","3.79","1.38","4.65","0.89","5.1","1.06","2.87","0.44","2.67","0.41","3.6078","","","","","","","","","","0.1599","","0.5462","0.1777","0.513038","","","0.702765","","19.067","","15.588","","38.673","","","","","","","","","","","","","","","37428-PL02-28-1",
"[21895][8350]","SEAMOUNT","GALAPAGOS ISLANDS / UNNAMED SEAMOUNT (GALAPAGOS ISLANDS) / DREDGE 28","","-1.025","-1.025","-91.555","-91.555","SAQ","","","s_PL02-28-11 [21895]","BASALT [21895]","","","","","","","","","VOL","","","","","GL [21895] ","48.49","1.78","","16.59","","","","9.8","11.74","7.84","0.16","","0.18","2.85","","0.322","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.1","231.4","","","","788.8159","814.09","49.63","1467.5311","","","10661.6578","","","","","","","","","","","","","","3.4015","175.7391","29.6103","109.4997","6.2984","","","","","","","","","","","","","31.1","5.33","14.3","2.31","12.1","3.78","1.36","4.74","0.86","5.06","1.05","2.82","0.43","2.64","0.41","3.2884","","","","","","","","","","0.1529","","0.4975","0.1714","0.513037","","","0.702771","","19.028","","15.564","","38.602","","","","","","","","","","","","","","","37428-PL02-28-11",
"[21895][20791][8350]","SEAMOUNT","GALAPAGOS ISLANDS / UNNAMED SEAMOUNT (GALAPAGOS ISLANDS) / DREDGE 30","","-1.5917","-1.5917","-91.9267","-91.9267","SAQ","","","s_PL02-30-1 [21895]","BASALT [21895] / THOLEIITE [20791]","","","","","","","","","VOL","","","","","GL [21895] / WR [20791] ","48.34","1.52","","16.38","","","","9.52","12.14","7.82","0.19","","0.36","2.58","","0.472","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120.75","325.69","","","","897.1","964.9","181.75","3057.23","","","8890.25","","","","","","","","","","","","","","6.8494","220.97","25.44","109.11","15.868","0.69","","","","","","","","","","","","100","9.6","21.1","2.8","13.5","3.38","1.24","4.09","0.74","4.34","0.94","2.51","0.39","2.3","0.37","2.6","","","","","","","","","","0.77","","1.204","0.27","0.512964","","","0.703011","","19.366","","15.62","","39.282","","","","","","","","","","","","","","","37429-PL02-30-1",
